18:64:72:46:81:20,18:64:72:46:81:21,18:64:72:46:81:22,18:64:72:46:81:32,18:64:72:46:81:33,18:64:72:46:81:34,18:64:72:46:85:d1,18:64:72:46:85:d2,18:64:72:46:85:d3,18:64:72:46:86:91,18:64:72:46:86:92,18:64:72:46:86:93,18:64:72:46:a0:11,18:64:72:46:a0:12,18:64:72:46:a0:13,18:64:72:47:00:d1,18:64:72:47:00:d2,18:64:72:47:00:d3,18:64:72:47:01:00,18:64:72:47:01:01,18:64:72:47:01:02,18:64:72:47:01:11,18:64:72:47:01:12,18:64:72:47:01:13,18:64:72:47:04:80,18:64:72:47:04:81,18:64:72:47:04:82,18:64:72:47:04:91,18:64:72:47:04:92,18:64:72:47:04:93,18:64:72:47:08:31,18:64:72:47:08:32,18:64:72:47:08:33,84:d4:7e:d8:ef:e0,84:d4:7e:d8:ef:e1,84:d4:7e:d8:ef:e2,84:d4:7e:d8:ef:f0,84:d4:7e:d8:ef:f1,84:d4:7e:d8:ef:f3,84:d4:7e:d8:f1:70,84:d4:7e:d8:f1:71,84:d4:7e:d8:f1:73,84:d4:7e:d8:f2:30,84:d4:7e:d8:f2:32,84:d4:7e:d8:f2:33,84:d4:7e:d8:f3:40,84:d4:7e:d8:f3:41,84:d4:7e:d8:f3:42,84:d4:7e:d8:f3:50,84:d4:7e:d8:f3:51,84:d4:7e:d8:f3:53,84:d4:7e:d8:f3:80,84:d4:7e:d8:f3:81,84:d4:7e:d8:f3:82,84:d4:7e:d8:f3:90,84:d4:7e:d8:f3:91,84:d4:7e:d8:f3:93,84:d4:7e:d8:f4:40,84:d4:7e:d8:f4:41,84:d4:7e:d8:f4:42,84:d4:7e:d8:f4:51,84:d4:7e:d8:f4:52,84:d4:7e:d8:f4:53,84:d4:7e:d8:f5:80,84:d4:7e:d8:f5:81,84:d4:7e:d8:f5:82,84:d4:7e:d8:f5:90,84:d4:7e:d8:f5:91,84:d4:7e:d8:f5:93,84:d4:7e:d8:f6:30,84:d4:7e:d8:f6:31,84:d4:7e:d8:f6:33,84:d4:7e:d8:f6:80,84:d4:7e:d8:f6:81,84:d4:7e:d8:f6:82,84:d4:7e:d8:f6:91,84:d4:7e:d8:f6:92,84:d4:7e:d8:f6:93,84:d4:7e:d8:f6:f0,84:d4:7e:d8:f6:f1,84:d4:7e:d8:f6:f3,84:d4:7e:d8:f9:00,84:d4:7e:d8:f9:01,84:d4:7e:d8:f9:02,84:d4:7e:d8:f9:10,84:d4:7e:d8:f9:11,84:d4:7e:d8:f9:13,84:d4:7e:d8:f9:c0,84:d4:7e:d8:f9:c1,84:d4:7e:d8:f9:c2,84:d4:7e:d8:f9:d0,84:d4:7e:d8:f9:d1,84:d4:7e:d8:f9:d3,84:d4:7e:d8:fa:30,84:d4:7e:d8:fa:31,84:d4:7e:d8:fa:32,84:d4:7e:d8:fa:d0,84:d4:7e:d8:fa:d1,84:d4:7e:d8:fa:d3,84:d4:7e:d8:fb:00,84:d4:7e:d8:fb:01,84:d4:7e:d8:fb:02,84:d4:7e:d8:fb:10,84:d4:7e:d8:fb:11,84:d4:7e:d8:fb:13,84:d4:7e:d8:fd:40,84:d4:7e:d8:fd:41,84:d4:7e:d8:fd:42,84:d4:7e:d8:fd:50,84:d4:7e:d8:fd:51,84:d4:7e:d8:fd:53,84:d4:7e:d9:00:70,84:d4:7e:d9:00:72,84:d4:7e:d9:00:73,84:d4:7e:d9:00:b0,84:d4:7e:d9:00:b1,84:d4:7e:d9:00:b2,84:d4:7e:d9:00:f0,84:d4:7e:d9:00:f1,84:d4:7e:d9:00:f3,84:d4:7e:d9:02:10,84:d4:7e:d9:02:11,84:d4:7e:d9:02:13,84:d4:7e:d9:03:10,84:d4:7e:d9:03:11,84:d4:7e:d9:03:13,84:d4:7e:d9:07:20,84:d4:7e:d9:07:21,84:d4:7e:d9:07:22,84:d4:7e:d9:07:30,84:d4:7e:d9:07:31,84:d4:7e:d9:07:33,a8:bd:27:4c:b1:10,a8:bd:27:4c:b1:11,a8:bd:27:4c:b1:13,a8:bd:27:4c:b6:80,a8:bd:27:4c:b6:81,a8:bd:27:4c:b6:82,a8:bd:27:4c:b6:90,a8:bd:27:4c:b6:92,a8:bd:27:4c:b6:93,a8:bd:27:4c:b7:c0,a8:bd:27:4c:b7:c1,a8:bd:27:4c:b7:c2,a8:bd:27:4c:b7:d0,a8:bd:27:4c:b7:d2,a8:bd:27:4c:b7:d3,a8:bd:27:4c:bc:90,a8:bd:27:4c:bc:91,a8:bd:27:4c:bc:93,a8:bd:27:4c:bf:a0,a8:bd:27:4c:bf:a1,a8:bd:27:4c:bf:a2,a8:bd:27:4c:bf:b0,a8:bd:27:4c:bf:b2,a8:bd:27:4c:bf:b3,a8:bd:27:4c:c0:30,a8:bd:27:4c:c0:31,a8:bd:27:4c:c0:33,a8:bd:27:4c:c0:b0,a8:bd:27:4c:c0:b1,a8:bd:27:4c:c0:b3,a8:bd:27:4c:c8:d0,a8:bd:27:4c:c8:d1,a8:bd:27:4c:c8:d3,b4:5d:50:e1:92:f0,b4:5d:50:e1:92:f1,b4:5d:50:e1:92:f3,b4:5d:50:e1:93:80,b4:5d:50:e1:93:81,b4:5d:50:e1:93:82,b4:5d:50:e1:93:91,b4:5d:50:e1:93:92,b4:5d:50:e1:93:93,b4:5d:50:e1:9c:10,b4:5d:50:e1:9c:11,b4:5d:50:e1:9c:13,b4:5d:50:e1:9c:d0,b4:5d:50:e1:9c:d1,b4:5d:50:e1:9c:d3,x,y,label
-100,-76,-100,-100,-82,-100,-100,-72,-100,-100,-83,-100,-100,-82,-100,-100,-80,-100,-100,-66,-100,-100,-66,-100,-100,-81,-100,-100,-87,-100,-100,-57,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100,-81.0,-100,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-86,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-88,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-88,-100,-100,-70,-100,-100,-71,-100,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-81,-100,-100,-86,-100,-100,-66,-100,-100,-67,-100,-100,-100.0,-100,-100,-67,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100,-73,-100,-100.0,-100.0,-100.0,823,546,20
-75,-76,-75,-79,-100,-80,-62,-62,-62,-100,-100,-100,-78,-78,-76,-100,-83,-84,-67,-66,-67,-65,-65,-65,-100,-100,-100,-100,-100,-100,-62,-61,-62,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-86,-100,-67,-67,-67,-69,-69,-69,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-68,-68,-67,-100,-73,-100,-100,-100.0,-100,-71,-71,-71,-100,-100,-100,-100.0,-100.0,-100.0,-100,-74,-100,-100.0,-100.0,-100.0,823,546,20
-100,-76,-100,-100,-82,-100,-100,-66,-100,-100,-83,-100,-100,-82,-100,-100,-80,-100,-100,-66,-100,-100,-66,-100,-100,-81,-100,-100,-87,-100,-100,-57,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100,-81.0,-100,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-86,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-88,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-88,-100,-100,-70,-100,-100,-71,-100,-100,-83,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-81,-100,-100,-86,-100,-100,-66,-100,-100,-67,-100,-100,-100.0,-100,-100,-67,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100,-73,-100,-100.0,-100.0,-100.0,823,546,20
-77,-77,-78,-85,-100,-84,-58,-59,-58,-100,-100,-100,-100,-80,-100,-82,-82,-83,-51,-51,-51,-56,-56,-56,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-85,-84,-68,-67,-67,-74,-74,-74,-82,-100,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-73,-73,-73,-70,-69,-69,-100,-100.0,-100,-72,-72,-72,-100,-100,-100,-100.0,-100.0,-100.0,-74,-74,-74,-100.0,-100.0,-100.0,823,560,21
-78,-77,-100,-100,-100,-84,-58,-59,-58,-100,-100,-100,-76,-77,-76,-82,-82,-81,-51,-51,-51,-57,-57,-57,-100,-100,-100,-100,-100,-100,-63,-63,-64,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-85,-100,-68,-68,-68,-74,-74,-74,-82,-82,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-74,-73,-73,-69,-69,-69,-100,-100.0,-100,-71,-71,-100,-100,-100,-100,-100.0,-100.0,-100.0,-73,-73,-73,-100.0,-100.0,-100.0,823,560,21
-80,-79,-80,-86,-100,-86,-58,-58,-58,-100,-100,-100,-100,-77,-100,-81,-81,-81,-51,-51,-51,-57,-57,-57,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-84,-84,-68,-68,-68,-74,-74,-74,-82,-81,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-74,-73,-73,-71,-71,-71,-100,-100.0,-100,-71,-71,-100,-100,-100,-77,-100.0,-100.0,-100.0,-76,-75,-75,-100.0,-100.0,-100.0,823,560,21
-77,-77,-77,-84,-100,-85,-56,-56,-56,-100,-100,-100,-80,-80,-79,-100,-82,-100,-51,-51,-51,-58,-57,-58,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-88,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-83,-85,-67,-67,-67,-74,-74,-74,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-74,-74,-74,-73,-73,-73,-100,-100.0,-100,-75,-75,-75,-100,-100,-100,-100.0,-100.0,-100.0,-100,-75,-100,-100.0,-100.0,-100.0,823,560,21
-77,-78,-77,-84,-100,-100,-61,-61,-61,-100,-100,-100,-80,-80,-79,-100,-82,-100,-51,-51,-51,-56,-56,-56,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-88,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-83,-100,-68,-67,-68,-76,-74,-76,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-73,-73,-73,-100,-73,-100,-100,-100.0,-100,-72,-72,-72,-100,-100,-100,-100.0,-100.0,-100.0,-100,-75,-100,-100.0,-100.0,-100.0,823,560,21
-78,-77,-77,-100,-100,-84,-59,-59,-59,-100,-100,-100,-76,-77,-76,-81,-81,-81,-51,-51,-51,-58,-58,-58,-100,-100,-100,-100,-100,-100,-63,-63,-64,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-85,-100,-72,-73,-72,-74,-74,-73,-100,-82,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-73,-74,-74,-69,-69,-69,-100,-100.0,-100,-72,-72,-72,-100,-100,-100,-100.0,-100.0,-100.0,-73,-73,-73,-100.0,-100.0,-100.0,823,560,21
-78,-77,-78,-85,-100,-84,-61,-61,-61,-100,-100,-100,-100,-80,-100,-100,-82,-100,-51,-51,-51,-57,-57,-57,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-83,-100,-68,-68,-68,-74,-74,-74,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-73,-73,-73,-100,-73,-100,-100,-100.0,-100,-72,-72,-72,-100,-100,-100,-100.0,-100.0,-100.0,-100,-75,-100,-100.0,-100.0,-100.0,823,560,21
-78,-77,-77,-86,-100,-87,-59,-59,-59,-100,-100,-100,-100,-80,-100,-82,-82,-82,-51,-51,-51,-58,-58,-58,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86,-85,-85,-68,-68,-68,-74,-74,-74,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-73,-74,-74,-69,-69,-69,-100,-100.0,-100,-72,-72,-72,-100,-100,-100,-100.0,-100.0,-100.0,-73,-72,-73,-100.0,-100.0,-100.0,823,560,21
-77,-78,-78,-85,-85,-85,-59,-59,-59,-100,-100,-100,-100,-79,-100,-79,-79,-79,-55,-55,-55,-57,-57,-57,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-85,-85,-72,-72,-72,-74,-73,-74,-82,-81,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-100,-100.0,-100,-77,-77,-77,-100,-85,-100,-100.0,-100.0,-100.0,-75,-75,-76,-100.0,-100.0,-100.0,823,574,22
-77,-78,-78,-85,-85,-86,-60,-60,-60,-100,-100,-100,-78,-79,-79,-100,-80,-100,-54,-54,-54,-57,-57,-57,-100,-100,-100,-100,-100,-100,-57,-57,-57,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-87,-100,-71,-71,-71,-73,-72,-72,-82,-81,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-71,-71,-71,-100,-71,-100,-100,-100.0,-100,-76,-76,-76,-100,-85,-100,-100.0,-100.0,-100.0,-100,-75,-100,-100.0,-100.0,-100.0,823,574,22
-78,-78,-78,-85,-85,-85,-100,-59,-100,-100,-100,-100,-75,-75,-75,-100,-81,-100,-56,-55,-55,-57,-57,-57,-100,-100,-100,-100,-100,-100,-57,-57,-57,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-83,-100,-70,-70,-70,-74,-74,-75,-100,-81,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-71,-71,-71,-100,-69,-100,-100,-100.0,-100,-76,-76,-76,-100,-100,-100,-100.0,-100.0,-100.0,-100,-83,-100,-100.0,-100.0,-100.0,823,574,22
-77,-77,-77,-82,-85,-82,-58,-58,-58,-100,-100,-100,-100,-79,-100,-100,-80,-100,-55,-54,-55,-55,-55,-55,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86,-86,-85,-71,-71,-71,-74,-74,-74,-82,-81,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-72,-72,-72,-71,-71,-71,-100,-100.0,-100,-76,-75,-76,-100,-85,-100,-100.0,-100.0,-100.0,-100,-75,-100,-100.0,-100.0,-100.0,823,574,22
